EntrySeqNo CPFile File isSelected
135 wing1054 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20135.tif 0
136 wing1055 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20136.tif 1
137 wing1056 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20138.tif 0
139 wing1058 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20139.tif 0
140 wing1059 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20141.tif 0
142 wing1061 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20142.tif 0
143 wing1062 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20143.tif 0
144 wing1063 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20144.tif 0
145 wing1064 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20145.tif 0
146 wing1065 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20147.tif 0
148 wing1067 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20148.tif 0
149 wing1068 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20149.tif 0
150 wing1069 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20152.tif 1
153 wing1072 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20153.tif 0
154 wing1073 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20154.tif 0
155 wing1074 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20155.tif 0
156 wing1075 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20156.tif 0
157 wing1076 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20157.tif 0
158 wing1077 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20159.tif 1
160 wing1079 D:\HoulesLab\projects\SDV\ds\DNC\Gen4\M\small\dsdnc4m_20160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20002.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20003.tif 0
4 wing1003 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20004.tif 0
5 wing1004 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20005.tif 1
6 wing1005 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20006.tif 0
7 wing1006 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20007.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20008.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20009.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20011.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20012.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20013.tif 0
14 wing1013 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20014.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20015.tif 0
16 wing1015 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20016.tif 1
17 wing1016 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20017.tif 1
18 wing1017 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20018.tif 0
19 wing1018 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20019.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20020.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20021.tif 1
22 wing1021 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20022.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20023.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20024.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20025.tif 0
26 wing1025 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20026.tif 1
27 wing1026 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20027.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20028.tif 1
29 wing1028 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20029.tif 0
30 wing1029 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20030.tif 0
31 wing1030 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20031.tif 0
32 wing1031 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20032.tif 0
33 wing1032 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20033.tif 0
34 wing1033 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20034.tif 0
35 wing1034 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20035.tif 0
36 wing1035 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20036.tif 0
37 wing1036 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20037.tif 1
38 wing1037 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20038.tif 1
39 wing1038 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20039.tif 0
40 wing1039 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20040.tif 0
41 wing1040 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20041.tif 0
42 wing1041 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20042.tif 0
43 wing1042 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20043.tif 0
44 wing1043 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20044.tif 0
45 wing1044 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20045.tif 0
46 wing1045 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20046.tif 1
47 wing1046 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20047.tif 1
48 wing1047 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20048.tif 0
49 wing1048 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20049.tif 1
50 wing1049 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20050.tif 0
51 wing1050 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20051.tif 0
52 wing1051 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20052.tif 1
53 wing1052 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20053.tif 0
54 wing1053 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20054.tif 0
55 wing1054 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20055.tif 0
56 wing1055 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20056.tif 0
57 wing1056 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20057.tif 0
58 wing1057 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20058.tif 0
59 wing1058 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20059.tif 0
60 wing1059 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20060.tif 0
61 wing1060 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20061.tif 0
62 wing1061 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20062.tif 0
63 wing1062 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20063.tif 1
64 wing1063 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20064.tif 0
65 wing1064 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20065.tif 0
66 wing1065 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20066.tif 0
67 wing1066 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20067.tif 0
68 wing1067 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20068.tif 0
69 wing1068 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20069.tif 0
70 wing1069 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20070.tif 0
71 wing1070 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20071.tif 1
72 wing1071 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20072.tif 1
73 wing1072 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20073.tif 0
74 wing1073 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20074.tif 0
75 wing1074 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20075.tif 0
76 wing1075 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20076.tif 0
77 wing1076 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20077.tif 0
78 wing1077 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20078.tif 0
79 wing1078 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20079.tif 0
80 wing1079 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\F\small\dsdnc5f_20080.tif 0
81 wing1000 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30081.tif 0
82 wing1001 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30082.tif 0
83 wing1002 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30083.tif 0
84 wing1003 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30084.tif 0
85 wing1004 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30085.tif 0
86 wing1005 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30086.tif 1
87 wing1006 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30087.tif 0
88 wing1007 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30088.tif 0
89 wing1008 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30089.tif 0
90 wing1009 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30090.tif 0
91 wing1010 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30091.tif 1
92 wing1011 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30092.tif 0
93 wing1012 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30093.tif 0
94 wing1013 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30094.tif 0
95 wing1014 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30095.tif 0
96 wing1015 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30096.tif 0
97 wing1016 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30097.tif 0
98 wing1017 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30098.tif 1
99 wing1018 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30099.tif 0
100 wing1019 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30100.tif 0
101 wing1020 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30101.tif 1
102 wing1021 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30102.tif 1
103 wing1022 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30103.tif 0
104 wing1023 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30104.tif 0
105 wing1024 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30105.tif 0
106 wing1025 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30106.tif 0
107 wing1026 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30107.tif 1
108 wing1027 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30108.tif 0
109 wing1028 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30109.tif 0
110 wing1029 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30110.tif 0
111 wing1030 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30111.tif 0
112 wing1031 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30112.tif 0
113 wing1032 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30113.tif 0
114 wing1033 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30114.tif 0
115 wing1034 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30115.tif 0
116 wing1035 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30116.tif 0
117 wing1036 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30117.tif 1
118 wing1037 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30118.tif 0
119 wing1038 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30119.tif 0
120 wing1039 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30120.tif 0
121 wing1040 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30121.tif 1
122 wing1041 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30122.tif 0
123 wing1042 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30123.tif 0
124 wing1043 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30124.tif 0
125 wing1044 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30125.tif 0
126 wing1045 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30126.tif 0
127 wing1046 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30127.tif 0
128 wing1047 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30128.tif 0
129 wing1048 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30129.tif 0
130 wing1049 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30130.tif 0
131 wing1050 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30131.tif 1
132 wing1051 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30132.tif 0
133 wing1052 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30133.tif 0
134 wing1053 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30134.tif 1
135 wing1054 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30135.tif 0
136 wing1055 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30136.tif 1
137 wing1056 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30137.tif 0
138 wing1057 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30138.tif 0
139 wing1058 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30139.tif 1
140 wing1059 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30140.tif 0
141 wing1060 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30141.tif 0
142 wing1061 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30142.tif 1
143 wing1062 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30143.tif 0
144 wing1063 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30144.tif 0
145 wing1064 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30145.tif 0
146 wing1065 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30146.tif 0
147 wing1066 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30147.tif 0
148 wing1067 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30148.tif 0
149 wing1068 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30149.tif 1
150 wing1069 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30150.tif 0
151 wing1070 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30151.tif 0
152 wing1071 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30152.tif 0
153 wing1072 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30153.tif 1
154 wing1073 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30154.tif 1
155 wing1074 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30155.tif 0
156 wing1075 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30156.tif 0
157 wing1076 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30157.tif 0
158 wing1077 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30158.tif 0
159 wing1078 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30159.tif 0
160 wing1079 D:\HoulesLab\projects\SDV\ds\DNC\Gen5\M\small\dsdnc5m_30160.tif 0
1 wing1000 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20001.tif 0
2 wing1001 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20002.tif 0
3 wing1002 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20003.tif 1
4 wing1003 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20004.tif 0
5 wing1004 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20005.tif 0
6 wing1005 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20006.tif 0
7 wing1006 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20007.tif 0
8 wing1007 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20008.tif 0
9 wing1008 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20009.tif 0
10 wing1009 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20010.tif 0
11 wing1010 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20011.tif 0
12 wing1011 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20012.tif 0
13 wing1012 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20013.tif 1
14 wing1013 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20014.tif 1
15 wing1014 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20015.tif 0
16 wing1015 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20016.tif 0
17 wing1016 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20017.tif 0
18 wing1017 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20018.tif 0
19 wing1018 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20019.tif 0
20 wing1019 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20020.tif 0
21 wing1020 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20021.tif 0
22 wing1021 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20022.tif 0
23 wing1022 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20023.tif 0
24 wing1023 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20024.tif 0
25 wing1024 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20025.tif 0
26 wing1025 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20026.tif 0
27 wing1026 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20027.tif 0
28 wing1027 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20028.tif 0
29 wing1028 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20029.tif 1
30 wing1029 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20030.tif 1
31 wing1030 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20031.tif 0
32 wing1031 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20032.tif 1
33 wing1032 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20033.tif 1
34 wing1033 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20034.tif 1
35 wing1034 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20035.tif 0
36 wing1035 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20036.tif 0
37 wing1036 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20037.tif 0
38 wing1037 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20038.tif 0
39 wing1038 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20039.tif 0
40 wing1039 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20040.tif 0
41 wing1040 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20041.tif 1
42 wing1041 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20042.tif 0
43 wing1042 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20043.tif 0
44 wing1043 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20044.tif 0
45 wing1044 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20045.tif 0
46 wing1045 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20046.tif 1
47 wing1046 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20047.tif 0
48 wing1047 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20048.tif 0
49 wing1048 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20049.tif 1
50 wing1049 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20050.tif 1
51 wing1050 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20051.tif 0
52 wing1051 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20052.tif 1
53 wing1052 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20053.tif 0
54 wing1053 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20054.tif 0
55 wing1054 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20055.tif 0
56 wing1055 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20056.tif 0
57 wing1056 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20057.tif 0
58 wing1057 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20058.tif 0
59 wing1058 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20059.tif 0
60 wing1059 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20060.tif 0
61 wing1060 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20061.tif 0
62 wing1061 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20062.tif 1
63 wing1062 D:\HoulesLab\projects\SDV\ds\DNC\Gen6\F\small\dsdnc6f_20063.tif 0
