"","pop","sex","ind","block","new_ID","pop_yr","Tail","Tube_ID","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","CSize","up_diff_m","up_diff_f","up_reg","dn_diff_m","dn_diff_f","dn_reg","ds_proj"
"278","fvw","M","0247","2","fvw_M_2_0247","fvw14","Left","fvw_M_0247",-0.0520976825,-0.1151626725,-0.218959965,-0.03037101,-0.2354548825,0.019298935,-0.1452507125,0.0946433025,0.122724735,0.06035551,0.1917233325,0.0491786775,0.0045125525,-0.0591241775,0.0003753175,-0.017293075,0.0890220075,0.0010334,0.0874783475,0.01656769,0.146045385,0.019195735,0.170168315,-0.0115316825,0.19573075,-0.0207731125,0.1801958175,-0.0715532375,0.1463799175,-0.104475055,0.09973883,-0.12309243,0.04944511,-0.128506005,-0.000903565,-0.12466668,-0.096616985,-0.1039819725,-0.1422307,-0.0876824275,-0.1857675975,-0.06272744,-0.2331650325,-0.0046119975,-0.218223565,0.0523191575,-0.1880451425,0.0762087425,-0.1024497925,0.102551305,-0.05365448,0.103306635,-0.00345316,0.09775235,0.0578596575,0.0861829675,0.1549071325,0.0357955775,0.193298,0.0252426825,-0.028278025,-0.0821036575,0.054257645,-0.0399349125,0.1113933175,-0.0240470975,-0.1486974875,-0.022194745,-0.075762635,-0.0166986525,0.0420876175,-0.0095615525,0.138739395,0.0026178375,-0.1739033275,0.0293558375,-0.1175590825,0.03279842,-0.0532860375,0.0321830025,0.01801889,0.028596195,0.11333837,0.01733422,-0.095105985,0.07917062,-0.042910055,0.0701821325,0.01626251,0.0593059125,0.07471797,0.04472401,0.1552564325,0.063076915,-0.00190146,-0.0388841875,4.270625,-0.0012551637039958,-0.000678018385549767,-7.99097890417676e-05,-0.000598885156825178,-0.000856909978342417,-0.000112429056851012,-0.347730705717231
"279","cmo","M","0248","2","cmo_M_2_0248","cmo14","Left","cmo_M_0248",-0.052743695,-0.112937515,-0.219297865,-0.02777484,-0.23523065,0.01919809,-0.145696925,0.09411259,0.11864514,0.06415865,0.19305723,0.0507407,0.00393341,-0.059728195,0.001082975,-0.0184387,0.08260946,0.000433785,0.0815915,0.016132655,0.1465144,0.01936003,0.170136035,-0.012326405,0.198652635,-0.021421935,0.18248949,-0.072451805,0.148381595,-0.105621715,0.10139172,-0.12552468,0.05043237,-0.12817846,0.000398855,-0.122663595,-0.095668955,-0.10312278,-0.14157416,-0.08738942,-0.18510298,-0.06227829,-0.23219906,-0.003980575,-0.218329515,0.05342427,-0.187554645,0.07699439,-0.10136972,0.101857555,-0.052592445,0.102561235,-0.00226859,0.097486655,0.05938772,0.08654302,0.15628812,0.035047695,0.19560212,0.025187575,-0.02745925,-0.08158999,0.054350185,-0.039554555,0.1112334,-0.023624035,-0.149076245,-0.02100866,-0.07627133,-0.01706795,0.041308055,-0.009618435,0.13793134,0.00233513,-0.17475636,0.02777982,-0.118468785,0.03086292,-0.054269575,0.03059252,0.016916945,0.026764385,0.11225248,0.01711103,-0.09537294,0.079224235,-0.043092215,0.0700968,0.016155855,0.058863845,0.074737475,0.04428161,0.153328725,0.064839975,-0.000413305,-0.03968862,4.30175,-0.000981998634219395,-0.000420351419133612,-5.31772684904318e-05,-0.00063574676410001,-0.000906300616290998,-0.000119934518671594,-0.319843928465254
"280","fvw","F","0249","2","fvw_F_2_0249","fvw14","Right","fvw_F_0249",-0.04620955,-0.10774075,-0.22994323,-0.024513195,-0.243764235,0.01965587,-0.149950525,0.088302915,0.12467171,0.052620175,0.19419888,0.044554925,0.008829905,-0.053432575,0.003162535,-0.01618927,0.09138706,-0.0009332,0.090878555,0.015720575,0.15405369,0.016188775,0.1735682,-0.010337895,0.200025985,-0.01827388,0.17742115,-0.068602205,0.14187187,-0.097851215,0.09674243,-0.114004595,0.048447735,-0.11798446,-0.000215105,-0.11467582,-0.09441408,-0.097875475,-0.13971146,-0.084711185,-0.18418812,-0.06391584,-0.23889398,-0.010430705,-0.221200105,0.053974555,-0.18849176,0.07503013,-0.10312724,0.094798935,-0.055847305,0.094372705,-0.00697525,0.088978575,0.053062745,0.07860722,0.148969055,0.034398695,0.196220305,0.022836705,-0.02307871,-0.07502819,0.05913023,-0.03553375,0.11571298,-0.02197354,-0.15616275,-0.0160422,-0.08031074,-0.012630175,0.04229214,-0.011206755,0.141686395,0.000401725,-0.179782595,0.03022416,-0.121005785,0.03336834,-0.053985365,0.032562985,0.02038417,0.02866678,0.119584195,0.01557147,-0.097404155,0.074571815,-0.043044405,0.06652274,0.018460405,0.05529223,0.078873385,0.03926173,0.15644756,0.0532296,0.00162319,-0.03582744,4.28925,-0.00307183803373754,-0.00220184548289981,-0.000333818408629537,0.000345739105081753,4.0376302262054e-05,-6.78980187649064e-06,-0.531200868488188
"281","cmo","M","0249","2","cmo_M_2_0249","cmo14","Left","cmo_M_0249",-0.048064205,-0.113325555,-0.21790339,-0.034407075,-0.237096905,0.017086645,-0.141870735,0.097397975,0.12333153,0.061227795,0.19332191,0.05081681,0.007324125,-0.0609465,-0.00334895,-0.019652555,0.08691924,-0.00034599,0.085501425,0.015889545,0.14506096,0.01930215,0.168032395,-0.014789765,0.196495315,-0.02681122,0.180248725,-0.07051679,0.144356475,-0.10018311,0.098798865,-0.118200945,0.04931726,-0.123202485,-0.0005453,-0.12009572,-0.09694237,-0.10386172,-0.14351347,-0.08908589,-0.18781761,-0.063876225,-0.234894125,-0.003653655,-0.21851513,0.05420705,-0.18809582,0.078009725,-0.102292025,0.10450963,-0.05338729,0.10532117,-0.00311245,0.099718255,0.05824213,0.088006595,0.154742285,0.0362775,0.194406435,0.024070585,-0.023536995,-0.08263832,0.055498685,-0.040759875,0.11078576,-0.025179095,-0.14868955,-0.024946715,-0.076051275,-0.019293705,0.04114903,-0.01086877,0.138161925,0.000858285,-0.17540725,0.026325195,-0.119070535,0.030582835,-0.05470142,0.031790015,0.01684292,0.028642475,0.112390015,0.01685226,-0.09222854,0.080998645,-0.040755535,0.07151163,0.0175957,0.06028135,0.075064975,0.04489235,0.155987055,0.063785905,-0.001734275,-0.041720715,3.56825,-0.00104013806491999,-0.000472764806554726,-8.56111413459376e-05,-0.000732564431296179,-0.000962578702993578,-0.000108442519767383,-0.318242456301548
"282","cmo","M","0250","2","cmo_M_2_0250","cmo14","Right","cmo_M_0250",-0.06257508,-0.10981555,-0.21800817,-0.02922324,-0.233521705,0.018835195,-0.15383777,0.090310075,0.124696515,0.06006846,0.192469145,0.051068885,3.269e-05,-0.056196065,-0.00445304,-0.018316285,0.09365154,-0.000315545,0.09305089,0.01646982,0.149701835,0.0188922,0.17385327,-0.012624765,0.199194485,-0.02360588,0.17946478,-0.071287155,0.144625605,-0.10286016,0.098239155,-0.12032765,0.048603365,-0.123770695,-0.000984595,-0.11992322,-0.096545255,-0.102317375,-0.142237965,-0.08708377,-0.1855834,-0.062258315,-0.23111945,-0.003894755,-0.21769867,0.052269045,-0.187924465,0.07621518,-0.102395855,0.098905185,-0.05430237,0.09913567,-0.00453288,0.09455744,0.05666067,0.08499051,0.15531525,0.039023535,0.196286375,0.025328955,-0.03471318,-0.078591175,0.052297165,-0.038334595,0.112208655,-0.023725375,-0.14821761,-0.02121025,-0.07466241,-0.017241135,0.044312745,-0.01131407,0.14233535,0.00166937,-0.17159387,0.02839898,-0.114931795,0.03038367,-0.050358865,0.02965893,0.02132165,0.02731171,0.11706038,0.017738815,-0.10083286,0.0764239,-0.0465695,0.068441185,0.01491485,0.05811589,0.075579805,0.04353725,0.15661601,0.06455815,-0.004891435,-0.038070985,4.001,-0.00230992322794145,-0.00163747927526706,-0.000145051357541728,-3.51966876703183e-05,-0.000318704248896099,-4.78131961919035e-05,-0.45746487365902
"283","pho","M","0250","2","pho_M_2_0250","pho14","Left","pho_M_0250",-0.048861795,-0.115595,-0.2188359,-0.034951305,-0.23693518,0.01518874,-0.146739775,0.09149912,0.118892565,0.0662441,0.18965465,0.055718815,0.00233738,-0.06460482,-0.00306649,-0.017032045,0.090121005,0.001695105,0.08863205,0.019433705,0.14500541,0.02298674,0.16859325,-0.009149795,0.19689182,-0.015417565,0.18515446,-0.06791581,0.14982488,-0.104123685,0.10204244,-0.122711515,0.05056741,-0.12698677,1.9105e-05,-0.12334945,-0.09262351,-0.10621586,-0.13996255,-0.09097538,-0.18292222,-0.067856315,-0.233385285,-0.011174375,-0.218805005,0.0497395,-0.18596412,0.075178295,-0.09989488,0.100052695,-0.0539047,0.10125294,-0.005244005,0.097330165,0.05715419,0.08780844,0.15080713,0.03954182,0.192318535,0.0295454,-0.0265009,-0.086026135,0.052212965,-0.042392775,0.108697875,-0.023745735,-0.149588055,-0.025406585,-0.077422065,-0.01880663,0.041900005,-0.009520705,0.13884793,0.003794035,-0.17502714,0.02667099,-0.11691543,0.03108653,-0.0508053,0.031518255,0.019641475,0.029788445,0.11384708,0.020970495,-0.09380492,0.08003744,-0.04146732,0.072078755,0.01625415,0.06187829,0.073130795,0.04784711,0.152422325,0.066584045,-0.006294345,-0.04151172,3.763,-0.0010852462516043,-0.000464229020047409,-4.07682991242606e-05,-0.000702291465227427,-0.000968644729636143,-0.000131216770860689,-0.331595091108139
"284","fvw","F","0252","2","fvw_F_2_0252","fvw14","Right","fvw_F_0252",-0.05497417,-0.107385325,-0.22085259,-0.02651345,-0.23612051,0.019490605,-0.16119353,0.08535668,0.12204745,0.05763851,0.198336705,0.04434797,-0.001541705,-0.05578242,-0.00892981,-0.016264735,0.09150169,0.00169436,0.090061215,0.01605908,0.15282541,0.01673665,0.173665695,-0.011884695,0.20257487,-0.01988899,0.18348688,-0.07318783,0.14544929,-0.101560255,0.099014705,-0.11677599,0.050127415,-0.12056503,0.00105109,-0.116836715,-0.093619335,-0.09875612,-0.13885861,-0.084360045,-0.18257316,-0.06171221,-0.232768375,-0.00629782,-0.217405205,0.05236614,-0.18617849,0.0747057,-0.10107427,0.096766065,-0.053324545,0.097122035,-0.003896135,0.092417155,0.056773655,0.08226193,0.151950605,0.032942115,0.199813225,0.02213965,-0.030294135,-0.075133325,0.0548085,-0.03581414,0.1131405,-0.021894675,-0.151006915,-0.018715595,-0.076788055,-0.01522667,0.042951665,-0.008412525,0.142953525,0.00147331,-0.17409009,0.02857119,-0.11667436,0.03166922,-0.05117402,0.032026905,0.02158766,0.02860211,0.118611435,0.01594247,-0.10710932,0.0741277,-0.05092301,0.0674804,0.01278957,0.057753705,0.07562656,0.043097755,0.157176855,0.05687978,-0.0069558,-0.03670062,4.88675,-0.00307251509818932,-0.00230845324266677,-0.000235051807585668,0.000515484530244162,0.000191368180355662,7.07094806379186e-06,-0.521814295083832
"285","fvw","F","0256","2","fvw_F_2_0256","fvw14","Right","fvw_F_0256",-0.06004857,-0.10642872,-0.21898635,-0.02787543,-0.235273425,0.012664705,-0.162073775,0.084206545,0.12715249,0.057268385,0.19908393,0.047803785,-0.006590175,-0.05524577,-0.00917613,-0.015972685,0.09074608,0.000748025,0.089151505,0.016410445,0.154826035,0.0181207,0.17392815,-0.01305026,0.19795844,-0.025281285,0.182085965,-0.07304581,0.14523352,-0.103231365,0.098300865,-0.117027595,0.04940484,-0.119988965,0.000432235,-0.116572985,-0.09397709,-0.09858057,-0.13898679,-0.083822405,-0.18238129,-0.06085037,-0.23230994,-0.005546805,-0.215386945,0.05116002,-0.18498031,0.07356421,-0.10088794,0.097428215,-0.05319422,0.09805424,-0.00386251,0.09300978,0.056713825,0.082610785,0.154568865,0.037652485,0.20009684,0.023080375,-0.03483291,-0.073836315,0.05260011,-0.03576944,0.112212545,-0.023107425,-0.14969973,-0.01869966,-0.075856755,-0.013806765,0.043288605,-0.00826659,0.14290567,0.000974295,-0.174068355,0.025835535,-0.116477295,0.030457445,-0.05070215,0.031198675,0.02232327,0.027934005,0.11991395,0.017244255,-0.106654975,0.074124395,-0.05011201,0.067493455,0.014091785,0.05814302,0.07723238,0.043056555,0.161086195,0.062060655,-0.008818455,-0.036297755,4.57575,-0.00312428368230058,-0.00238128654225207,-0.000210482049725958,0.000573718078359515,0.000221724228360535,2.73853462677551e-05,-0.524308065792661
"286","fvw","M","0256","2","fvw_M_2_0256","fvw14","Left","fvw_M_0256",-0.049966725,-0.11691687,-0.216482795,-0.030659925,-0.2332512725,0.0229846025,-0.148929305,0.09631341,0.1208174125,0.0619635225,0.190738395,0.0478383625,0.005769815,-0.061773995,0.00072552,-0.02010515,0.0896990875,-0.0007749625,0.08815215,0.01533114,0.145433485,0.01969205,0.1690395425,-0.010927225,0.1960568025,-0.019694905,0.179075645,-0.07007491,0.1457788025,-0.102859725,0.0996874425,-0.1224621025,0.049350215,-0.1291104125,-0.0013564675,-0.1256829725,-0.09754616,-0.10508875,-0.1432485775,-0.088125115,-0.18624313,-0.0619490475,-0.23106774,-0.00300297,-0.21871541,0.0530788525,-0.1892811,0.0780139475,-0.103150985,0.10500387,-0.054067165,0.105501635,-0.0037139475,0.099685885,0.057706055,0.087716525,0.1542524825,0.0358308975,0.19248444,0.02548551,-0.0251772075,-0.0853567675,0.05472817,-0.0410594725,0.1110827225,-0.0245395575,-0.1467015125,-0.023617415,-0.07421284,-0.01890763,0.0431621425,-0.012316115,0.1388321525,0.0020320175,-0.1718771925,0.030936235,-0.115935095,0.03303128,-0.0522153725,0.03152652,0.01842747,0.027230465,0.1130196875,0.01686033,-0.097757485,0.081572825,-0.04519332,0.071772565,0.014435215,0.060019275,0.0731906625,0.04431017,0.15407682,0.063048455,0.0003684875,-0.041774355,3.890375,-0.00106451135723328,-0.000521626596519561,-5.79865614763646e-05,-0.000709258953796607,-0.000939842207842813,-0.000127727749024029,-0.329921559265637
"287","cmo","M","0257","2","cmo_M_2_0257","cmo14","Left","cmo_M_0257",-0.05871602,-0.11552068,-0.2174746,-0.031721895,-0.2335835,0.015817195,-0.13623187,0.095737615,0.121976495,0.06422485,0.192406795,0.0515052,-0.001480205,-0.05767976,-0.010256035,-0.017764115,0.086010025,0.00103209,0.084905595,0.018380055,0.14576428,0.02130423,0.17344531,-0.010209285,0.19799969,-0.02454885,0.18149391,-0.073416,0.14673355,-0.105415385,0.100026055,-0.12354795,0.049756815,-0.128805705,-0.00065808,-0.12544612,-0.097189545,-0.106640115,-0.14355,-0.090619565,-0.187014725,-0.064228585,-0.231429105,-0.00399518,-0.21676747,0.051567355,-0.186820635,0.075194755,-0.10149594,0.101832505,-0.05260906,0.1032754,-0.0021027,0.098530365,0.05974034,0.087803545,0.156994705,0.03587235,0.19405588,0.02593036,-0.03414609,-0.08091214,0.052171155,-0.037493965,0.11198407,-0.022284605,-0.149258385,-0.022885375,-0.07682479,-0.01766335,0.040097785,-0.00884709,0.137527985,0.003111465,-0.17279737,0.02459043,-0.11693438,0.0286806,-0.053134005,0.0302113,0.017795635,0.029066835,0.112608645,0.019425425,-0.08834148,0.07982899,-0.037582265,0.07174729,0.01981278,0.06109903,0.076347295,0.04631687,0.155313155,0.06632382,-0.00856972,-0.03876421,3.82275,-0.000982209217171379,-0.000402215666242338,-1.32771555597488e-05,-0.000902068671317759,-0.00116269925508872,-0.000145929905122428,-0.299332230171295
"288","cmo","M","0260","2","cmo_M_2_0260","cmo14","Right","cmo_M_0260",-0.049668775,-0.11171202,-0.217603525,-0.02782773,-0.234188575,0.018551715,-0.161373915,0.0910589,0.119930775,0.059665935,0.190773895,0.04725947,0.00593841,-0.058426545,-0.006525365,-0.016846345,0.098136485,-0.00063302,0.095601755,0.01589099,0.14754234,0.017358655,0.170711405,-0.01174144,0.19773307,-0.021038155,0.18157222,-0.072460035,0.14619571,-0.10455997,0.099092725,-0.122018935,0.04905928,-0.125324985,-0.000613385,-0.1206141,-0.095758205,-0.10072339,-0.14097033,-0.08479441,-0.18403202,-0.060329355,-0.231160475,-0.003578235,-0.21827252,0.05335451,-0.18857017,0.078196205,-0.102157095,0.102477905,-0.053639525,0.102047,-0.003806815,0.09610016,0.057153645,0.08455787,0.15301146,0.033857925,0.193735155,0.02152749,-0.02525359,-0.08023271,0.056232805,-0.0393855,0.112677505,-0.02426763,-0.148014075,-0.01891982,-0.07421186,-0.01485822,0.045140945,-0.010454375,0.1435731,0.002181865,-0.1715197,0.03017441,-0.114901235,0.032476885,-0.050508375,0.030482565,0.02095597,0.027274055,0.11636691,0.016346555,-0.108242235,0.07612566,-0.05290669,0.068178305,0.009810615,0.058079575,0.071909545,0.04427393,0.15338266,0.06160264,-0.002339925,-0.03835423,4.2195,-0.00230142241493583,-0.00166517211614489,-0.000168948153079279,0.000132326596671786,-0.000147445361179734,-2.65422252212135e-05,-0.461936144427093
"289","cmo","M","0261","2","cmo_M_2_0261","cmo14","Left","cmo_M_0261",-0.0517262,-0.11489295,-0.2138573,-0.03436265,-0.23480594,0.01292878,-0.149805835,0.09318556,0.12248232,0.06250623,0.193600655,0.04817466,0.00459353,-0.0583755,-0.00354066,-0.01750897,0.084649925,0.00074848,0.0842828,0.018615455,0.14904917,0.01985925,0.167645675,-0.01358113,0.19345827,-0.02795461,0.18093761,-0.072774475,0.146689025,-0.10544622,0.099777455,-0.123918645,0.04935204,-0.12793095,-0.000841175,-0.123821745,-0.09690416,-0.10408931,-0.142504915,-0.08732424,-0.185487015,-0.061407945,-0.232400105,-0.00319589,-0.2165901,0.05245087,-0.186561245,0.07595353,-0.101677085,0.1042049,-0.0525867,0.106288135,-0.001880835,0.101628185,0.060046435,0.09018854,0.156158185,0.03549196,0.194226115,0.02261507,-0.027222995,-0.082666905,0.05258425,-0.03825891,0.109204015,-0.023039205,-0.14593429,-0.0243514,-0.07442523,-0.017590345,0.040738325,-0.008386285,0.13719573,0.000783025,-0.174239995,0.02584916,-0.11772896,0.031585365,-0.05298825,0.03338577,0.01903922,0.030430945,0.11512402,0.019078275,-0.09766408,0.080609025,-0.0442008,0.07219889,0.01637037,0.061036275,0.075915145,0.045249845,0.156812695,0.065079215,-0.0043591,-0.039247105,4.143,-0.00107603140098864,-0.000547587715090327,-3.98936801369457e-05,-0.000566573849312645,-0.000852079312256856,-8.90180125454042e-05,-0.31769444903422
"290","fvw","F","0263","2","fvw_F_2_0263","fvw14","Right","fvw_F_0263",-0.05373855,-0.10621318,-0.223716915,-0.02557204,-0.237602655,0.01778435,-0.163110415,0.083975955,0.123107905,0.05812819,0.197412425,0.045446135,0.00303662,-0.054877215,-0.00373595,-0.01543971,0.097160545,-0.00077055,0.096134185,0.015516725,0.152987885,0.015949365,0.17208222,-0.013545725,0.199435845,-0.024069565,0.18012385,-0.07167586,0.14309147,-0.10038714,0.096942985,-0.11498301,0.04841525,-0.118383765,-0.0003043,-0.11486938,-0.094454825,-0.097303465,-0.139513195,-0.083251245,-0.183349305,-0.06137962,-0.23488996,-0.006654,-0.21711704,0.05178278,-0.186220195,0.073817085,-0.1019659,0.096317875,-0.05449314,0.09693004,-0.005296835,0.09241697,0.05518121,0.082751155,0.15181451,0.036486325,0.19812173,0.02111239,-0.02916259,-0.07422125,0.05542461,-0.037390595,0.112766485,-0.023300935,-0.152014935,-0.01823031,-0.076830485,-0.0150267,0.044537025,-0.0095656,0.14493703,-0.00040385,-0.17401706,0.02945184,-0.116189805,0.032418925,-0.050303755,0.031412935,0.0228203,0.02812787,0.120356425,0.015675335,-0.108351505,0.07301822,-0.051855185,0.06617357,0.01223799,0.056650335,0.0755517,0.042490715,0.15790162,0.05979082,-0.003347305,-0.036111175,4.9385,-0.00332808206446936,-0.00253866972040712,-0.000278040125976856,0.000682923213976849,0.00036501956476599,4.16546421487763e-05,-0.565384983615788
"291","cmo","M","0267","2","cmo_M_2_0267","cmo14","Left","cmo_M_0267",-0.04997199,-0.11525909,-0.216081405,-0.029353015,-0.23286977,0.01854383,-0.15222243,0.095060785,0.119702445,0.063762985,0.191343565,0.053192615,0.00793779,-0.05955866,0.00132766,-0.019128105,0.08486247,-0.002182735,0.083830725,0.01646868,0.146435815,0.01908123,0.165675895,-0.014709795,0.196449365,-0.025922395,0.182497695,-0.072683525,0.148087875,-0.1058332,0.100748425,-0.124785315,0.049899005,-0.12864774,-0.000489445,-0.124141195,-0.09679485,-0.103989615,-0.14247187,-0.08701835,-0.185297245,-0.060737245,-0.230569475,-0.00221872,-0.217059925,0.05320418,-0.18780997,0.07804304,-0.101850305,0.10555887,-0.052587055,0.106260035,-0.0020119,0.10060872,0.059745715,0.088729875,0.15647533,0.03581636,0.19306892,0.026437575,-0.025907605,-0.08363927,0.05343185,-0.041790555,0.108924625,-0.026687215,-0.146489985,-0.02322868,-0.07441828,-0.01841215,0.04212788,-0.012199305,0.13754477,0.00041234,-0.17250866,0.027731305,-0.11657326,0.03114527,-0.052746045,0.03149266,0.01814859,0.02863856,0.11285838,0.01727557,-0.100560685,0.080863685,-0.047165265,0.071455495,0.01335674,0.059821125,0.073193895,0.044825855,0.153482555,0.067708175,0.003299455,-0.04001293,3.868,-0.000732283332832652,-0.000244539488610512,-1.73413011530583e-05,-0.000650189639334688,-0.0009123947745083,-0.000106459807088646,-0.305428516518051
"292","fvw","F","0273","2","fvw_F_2_0273","fvw14","Right","fvw_F_0273",-0.05340607,-0.10659909,-0.22078273,-0.02466771,-0.23468338,0.01641739,-0.16671064,0.08334587,0.12276114,0.05566773,0.19939122,0.04599147,-0.00173071,-0.05455164,-0.00836527,-0.01381789,0.09127229,0.00161931,0.09084911,0.01798225,0.15217593,0.01714857,0.17413061,-0.01240807,0.20246566,-0.02363413,0.18158186,-0.07311865,0.14566009,-0.10360884,0.09919046,-0.12009197,0.05003987,-0.12161743,0.00111567,-0.11631541,-0.09329559,-0.09777016,-0.13840527,-0.08373333,-0.18200452,-0.06142004,-0.23109636,-0.00593457,-0.21672871,0.0520603,-0.18577372,0.07481615,-0.10048082,0.09618178,-0.05279987,0.09591492,-0.00350099,0.0907036,0.05697776,0.08021614,0.15342703,0.033721,0.20052903,0.02022401,-0.02968321,-0.07381265,0.05555236,-0.0352516,0.11383231,-0.02256069,-0.15065699,-0.01929286,-0.07651696,-0.0141751,0.04310485,-0.00739204,0.14327055,0.0011187,-0.17309098,0.02929528,-0.11591052,0.03341961,-0.05063781,0.03360698,0.02186577,0.03037658,0.11850633,0.01750465,-0.1117523,0.07399513,-0.05479699,0.06734705,0.00982463,0.05760155,0.07348419,0.04260144,0.1580768,0.05770868,-0.00627515,-0.03481227,4.8925,-0.00320858126535823,-0.00248392243177196,-0.000242294738809409,0.000710013321215895,0.000375839732370343,3.86162936211843e-05,-0.539839817267316
"293","cmo","M","0273","2","cmo_M_2_0273","cmo14","Left","cmo_M_0273",-0.05257341,-0.11607062,-0.21538385,-0.03121667,-0.23256287,0.020243575,-0.14752983,0.09473315,0.122263185,0.062486925,0.19211366,0.05143431,-0.00189235,-0.06166604,-0.008385055,-0.01869258,0.082882585,-0.00054327,0.08169902,0.01661031,0.148250245,0.01855267,0.17080252,-0.013239815,0.19662626,-0.02008344,0.1843558,-0.07265846,0.14878093,-0.105532635,0.10113294,-0.121750125,0.051054735,-0.12699707,0.000627355,-0.124576345,-0.0960042,-0.105979255,-0.141935575,-0.08927036,-0.184816765,-0.062784275,-0.230193755,-0.003975945,-0.2171446,0.05200201,-0.187529695,0.076567335,-0.101729645,0.10382218,-0.052652735,0.10472318,-0.00220536,0.09921335,0.05938972,0.08761225,0.15608372,0.035501735,0.1938563,0.024463745,-0.029565385,-0.08262313,0.05329459,-0.039655855,0.110953,-0.02444921,-0.147693375,-0.022666545,-0.075831445,-0.017823535,0.040082605,-0.00948406,0.136867955,0.00171656,-0.172502165,0.02900217,-0.11637778,0.032449305,-0.05230713,0.03275415,0.018771795,0.028449495,0.11378287,0.01693743,-0.095274725,0.08156148,-0.04252847,0.07167269,0.017374545,0.05989658,0.07669574,0.045152665,0.155119905,0.06525013,-0.00824181,-0.04107015,4.13325,-0.00108048244271323,-0.000488926351977159,-1.92143792221546e-05,-0.000693317482525854,-0.000974055452953773,-0.000133039921922318,-0.307779353867529
"294","pho","M","0273","2","pho_M_2_0273","pho14","Left","pho_M_0273",-0.04277506,-0.119287585,-0.22212984,-0.031186575,-0.23484586,0.016698,-0.14915795,0.09113336,0.120867735,0.06242564,0.189040465,0.052923735,0.00914011,-0.059868155,-0.001827595,-0.01770241,0.09156695,0.001760335,0.08860568,0.019627355,0.145238695,0.022331675,0.166375475,-0.010409715,0.191135495,-0.019496015,0.18062205,-0.06654679,0.146935205,-0.10143576,0.101213915,-0.12259588,0.052429655,-0.128968715,0.00472379,-0.126439385,-0.088507265,-0.10958515,-0.139940735,-0.09296694,-0.18619665,-0.067363045,-0.23356439,-0.0076314,-0.217302595,0.049897175,-0.18663231,0.074840185,-0.100852815,0.10014169,-0.05344596,0.101121555,-0.00129482,0.096605745,0.05936661,0.086726785,0.151548495,0.04019793,0.1897571,0.02888834,-0.02121769,-0.084662425,0.05598172,-0.03956315,0.10955461,-0.02357195,-0.15131778,-0.022277915,-0.07770972,-0.01647716,0.0433802,-0.01000783,0.138190645,0.005123085,-0.17920433,0.028217885,-0.12314263,0.03103598,-0.0539822,0.03176591,0.019093365,0.029917535,0.114343025,0.02073123,-0.098212495,0.07736718,-0.04427987,0.070334785,0.01448682,0.061338505,0.07260365,0.048261885,0.15168871,0.068427135,-0.00034962,-0.03979667,3.638,-0.00103642924248693,-0.00046992931725751,-6.44460454662015e-05,-0.000628430994790516,-0.000884473954185462,-0.000106955439362313,-0.335490526664894
"295","fvw","M","0274","2","fvw_M_2_0274","fvw14","Right","fvw_M_0274",-0.051934045,-0.109785145,-0.225775725,-0.02632764,-0.24050151,0.017605265,-0.15170473,0.08907543,0.126055005,0.05232548,0.19485393,0.046132625,0.00446945,-0.051834955,-0.00216268,-0.015619295,0.095671025,0.00151124,0.094236845,0.015378035,0.152338855,0.017755575,0.17369096,-0.00989877,0.19653789,-0.01931062,0.179098605,-0.071243625,0.14272161,-0.10047079,0.09667033,-0.11531041,0.048124195,-0.120153695,-0.000788685,-0.117775575,-0.0952012,-0.09999199,-0.140429955,-0.08557947,-0.184468445,-0.06333309,-0.2367246,-0.00815786,-0.219687725,0.05305215,-0.18798105,0.075271475,-0.10260466,0.09649165,-0.05506952,0.095941765,-0.00602703,0.090111245,0.054154635,0.079206885,0.15085354,0.034842585,0.197009915,0.02270101,-0.02818058,-0.0757352,0.055524525,-0.03309685,0.113874375,-0.01957997,-0.15341085,-0.01819611,-0.077845845,-0.0132373,0.044474255,-0.010010695,0.14467459,0.00226305,-0.17661356,0.02878187,-0.1185334,0.03228418,-0.052287865,0.03179694,0.021215895,0.02826175,0.1194013,0.01636505,-0.100197095,0.074728765,-0.045831355,0.066465015,0.01565801,0.05528655,0.076357655,0.04035026,0.157488965,0.055209255,-0.00119425,-0.034546035,4.355,-0.00311634131619576,-0.00231641426793458,-0.000292222266905725,0.000353886799751016,4.76279029380806e-05,-2.22672771247804e-06,-0.532721405549628
