"","pop","sex","ind","block","new_ID","pop_yr","tail","x1","y1","x2","y2","x3","y3","x4","y4","x5","y5","x6","y6","x7","y7","x8","y8","x9","y9","x10","y10","x11","y11","x12","y12","x13","y13","x14","y14","x15","y15","x16","y16","x17","y17","x18","y18","x19","y19","x20","y20","x21","y21","x22","y22","x23","y23","x24","y24","x25","y25","x26","y26","x27","y27","x28","y28","x29","y29","x30","y30","x31","y31","x32","y32","x33","y33","x34","y34","x35","y35","x36","y36","x37","y37","x38","y38","x39","y39","x40","y40","x41","y41","x42","y42","x43","y43","x44","y44","x45","y45","x46","y46","x47","y47","x48","y48","CSize","up_diff_m","up_diff_f","up_reg","dn_diff_m","dn_diff_f","dn_reg","ds_proj"
"345","fvw","M","0924","1","fvw_M_1_0924","fvw12","R",-0.0551876,-0.1087866,-0.21829454,-0.02638866,-0.23379979,0.01791317,-0.16148152,0.0877458,0.11623307,0.06247586,0.19599854,0.04799893,-0.00051946,-0.05923483,-0.00741412,-0.01697765,0.09301206,-0.00075355,0.09097515,0.01650257,0.14994125,0.01782786,0.17135633,-0.01410056,0.20131576,-0.01982947,0.18237838,-0.07196987,0.14761001,-0.10462088,0.1003079,-0.12229279,0.05024577,-0.12439076,0.00074148,-0.11915654,-0.09432181,-0.09956352,-0.13952976,-0.08414492,-0.1827359,-0.06027904,-0.23078143,-0.00427787,-0.21681806,0.05218447,-0.18672558,0.07587928,-0.10134444,0.10017386,-0.05306525,0.10040946,-0.0032731,0.09503336,0.05770416,0.08395467,0.15392725,0.03414393,0.19913261,0.02333295,-0.02991908,-0.07791724,0.05432191,-0.04000712,0.11171287,-0.02516847,-0.14874939,-0.01921242,-0.07510132,-0.01524385,0.04390043,-0.0102683,0.1427983,0.00010941,-0.1721424,0.02945514,-0.11537204,0.03259093,-0.05068286,0.03174759,0.02110191,0.02844579,0.11696922,0.01678285,-0.10643312,0.07588659,-0.05087808,0.06803509,0.01224141,0.05848133,0.07450267,0.04398485,0.15333831,0.06254579,-0.0071961,-0.03905662,4.6075,-0.00238583623438795,-0.00169957865457382,-0.000148876651572569,0.000195506765489492,-0.000118290879458856,-3.22518853691246e-05,-0.463258200974152
"346","fvw","M","0932","1","fvw_M_1_0932","fvw12","R",-0.05505482,-0.112667805,-0.217720655,-0.02782606,-0.233924745,0.01624102,-0.15551729,0.090836985,0.11747759,0.06354027,0.193597905,0.05030207,0.00480901,-0.0576284,-0.001845995,-0.01656895,0.090462255,-0.001012005,0.089315825,0.01639735,0.150442005,0.01773757,0.16832817,-0.01419905,0.20003048,-0.02242367,0.18061227,-0.07157244,0.146196705,-0.103852465,0.099760815,-0.122759295,0.04948885,-0.12725346,-0.00057751,-0.12293944,-0.09606293,-0.10231247,-0.141341265,-0.08579021,-0.184314915,-0.060732265,-0.231054925,-0.00357535,-0.217350145,0.052319055,-0.187495935,0.07627035,-0.102015795,0.101633935,-0.05343494,0.102563035,-0.00326067,0.09791546,0.05824958,0.087186775,0.153984655,0.03409978,0.19593005,0.02393459,-0.029644565,-0.08102211,0.05266759,-0.04004517,0.1098059,-0.02545244,-0.147779315,-0.020645065,-0.074702575,-0.01563037,0.04335663,-0.009864685,0.14096228,0.000167795,-0.172672985,0.02906441,-0.11578231,0.032628885,-0.050966955,0.031678085,0.020937205,0.02825124,0.117010095,0.01667767,-0.103134485,0.07752278,-0.048330955,0.06942295,0.01373128,0.058590095,0.07506278,0.04393192,0.153046635,0.06487173,-0.001279875,-0.03801264,4.1015,-0.00173572119593204,-0.00111072913608426,-9.94009169689462e-05,-0.000180245990933763,-0.000478534893755626,-6.67977488299465e-05,-0.401636112174336
"347","fvw","M","0955","1","fvw_M_1_0955","fvw12","R",-0.05352328,-0.11130302,-0.21761551,-0.02632562,-0.233757695,0.01765174,-0.161778385,0.088554875,0.11793429,0.062170705,0.19679125,0.047993295,0.00366723,-0.058250635,0.004287545,-0.01731997,0.089403655,-0.00099725,0.086992265,0.01459136,0.15050174,0.01794557,0.171996305,-0.012785125,0.197732475,-0.02266118,0.18001425,-0.07184226,0.145653165,-0.10430706,0.098904755,-0.122285155,0.048899425,-0.12565845,-0.000755175,-0.121021855,-0.09576314,-0.100997675,-0.140846225,-0.084884425,-0.183621235,-0.060132115,-0.230337145,-0.00361544,-0.21794413,0.05278365,-0.187810355,0.076708945,-0.102013205,0.100203035,-0.053752235,0.10034,-0.003961135,0.095211105,0.05709075,0.08452888,0.153396535,0.034576305,0.1979277,0.02343958,-0.02804873,-0.07979183,0.05504678,-0.038817015,0.11247779,-0.023409745,-0.146799855,-0.019296755,-0.073558015,-0.015198465,0.04485005,-0.01030301,0.141689065,0.001232715,-0.17321399,0.03076125,-0.116254965,0.033907135,-0.051466,0.032100385,0.020291215,0.027180815,0.1164368,0.015590915,-0.10733907,0.077364635,-0.05164344,0.06887683,0.01152339,0.0580314,0.07391745,0.04322306,0.155077245,0.063997175,-0.0007002,-0.03776132,4.428,-0.00208932922533769,-0.00147359422754547,-0.000144255015568234,7.56589804699003e-05,-0.000219888145898927,-3.44500578271076e-05,-0.439041742732769
"348","fvw","M","0962","1","fvw_M_1_0962","fvw12","R",-0.05261884,-0.11094352,-0.217250635,-0.030644715,-0.23424969,0.015240155,-0.158869505,0.09040986,0.11971902,0.06183409,0.195347605,0.04796099,0.004161985,-0.05712639,0.00125224,-0.017237555,0.09023898,-0.000664305,0.08876183,0.01618023,0.14770558,0.01921734,0.171944845,-0.01293215,0.196504055,-0.02718705,0.181470785,-0.073582145,0.145466765,-0.104635925,0.09861323,-0.121858855,0.048771905,-0.12488179,-0.000809235,-0.120217365,-0.096011935,-0.10081024,-0.141438515,-0.085395635,-0.184920915,-0.06128143,-0.23206452,-0.003783745,-0.216665635,0.05217621,-0.18727348,0.07652134,-0.1019003,0.102465795,-0.053297095,0.102656565,-0.00336575,0.096781795,0.057684605,0.08515269,0.154518945,0.035403065,0.19573706,0.022305505,-0.028658975,-0.078096925,0.05536424,-0.03884064,0.11268394,-0.02378576,-0.146949575,-0.02192827,-0.073826865,-0.016092015,0.04433992,-0.010172105,0.141612665,0.00036376,-0.17300269,0.026749835,-0.116652705,0.03132402,-0.05223871,0.032451465,0.019344585,0.02921314,0.114970345,0.017383375,-0.104536025,0.07963582,-0.04990577,0.070929925,0.01209837,0.059971825,0.07317646,0.044557335,0.155202885,0.063001125,-0.00018548,-0.037788745,4.398,-0.00188932558344549,-0.00131488517748253,-0.000131440978144607,-5.73417444590937e-05,-0.000337891892756936,-3.37138235507678e-05,-0.417341990044838
"349","fvw","M","0987","1","fvw_M_1_0987","fvw12","R",-0.05620324,-0.111030615,-0.218111445,-0.028616225,-0.23361653,0.015864095,-0.1590952,0.088625165,0.121054,0.060022235,0.19472213,0.047526365,0.0021788,-0.05848048,0.000232695,-0.01597412,0.091191195,0.00011127,0.089710545,0.016986765,0.14984363,0.01830986,0.16673093,-0.013779395,0.19947454,-0.022202545,0.181420375,-0.072189865,0.146325575,-0.104020845,0.09967622,-0.12223664,0.04957992,-0.125928415,-0.00020572,-0.12132704,-0.095577435,-0.1015717,-0.14096796,-0.08574478,-0.184296625,-0.061349245,-0.23130458,-0.004143225,-0.21637999,0.05134038,-0.186835995,0.075235535,-0.10189565,0.10123896,-0.05337329,0.1023397,-0.003248025,0.097679045,0.05815899,0.086811755,0.153349195,0.033247125,0.197656985,0.02352299,-0.030671865,-0.08008257,0.05147214,-0.039878175,0.10810947,-0.024321085,-0.147746325,-0.020525865,-0.07448645,-0.01472889,0.044047415,-0.00992603,0.141494345,0.000973175,-0.17239158,0.028523605,-0.115688665,0.03253116,-0.05099357,0.03227396,0.02080952,0.02930965,0.11670861,0.017233245,-0.104915945,0.078216695,-0.049716465,0.07042117,0.01289593,0.059947335,0.07461458,0.044915845,0.15590349,0.06276893,0.00036134,-0.037918265,4.84275,-0.00194803280221883,-0.00133621655058979,-0.000117775795708293,-9.95969776256251e-06,-0.000313965716217414,-4.56753997968206e-05,-0.428057517664168
"350","fvw","M","1050","1","fvw_M_1_1050","fvw12","R",-0.047879245,-0.111605655,-0.21702289,-0.028491705,-0.233590805,0.0201944,-0.158428445,0.09163113,0.121135155,0.059647435,0.193854625,0.047706815,0.00418312,-0.06066827,-0.001975285,-0.01935599,0.088266535,-0.001337755,0.0869379,0.01571337,0.148063675,0.01829974,0.17087615,-0.012114515,0.19685914,-0.021898795,0.18180699,-0.072017485,0.14722536,-0.10501013,0.099715985,-0.122411495,0.04961142,-0.124261175,-1.405e-06,-0.119361285,-0.095724165,-0.10178739,-0.141535,-0.08673646,-0.18477598,-0.061693595,-0.23044343,-0.003405665,-0.218457755,0.053562065,-0.18834299,0.078025235,-0.101986835,0.102407785,-0.053409735,0.10235751,-0.00345694,0.09667811,0.057639005,0.085172275,0.15372346,0.034287295,0.195217515,0.0239021,-0.024692435,-0.079870555,0.057052595,-0.040485145,0.112930695,-0.02478206,-0.147427105,-0.02201982,-0.074706915,-0.017836415,0.042845445,-0.01141882,0.139604165,0.00094566,-0.17277435,0.03083478,-0.11632479,0.033501415,-0.052038475,0.032089755,0.019246625,0.027983415,0.11456329,0.01654273,-0.10491753,0.07997836,-0.05015989,0.07121552,0.011910575,0.059915755,0.073201325,0.044775435,0.155281695,0.062087415,-0.001680045,-0.040885345,4.30825,-0.0017534170430685,-0.00115917961637902,-0.000123056996859701,-0.000158600571662665,-0.00042781090395143,-5.83143637077876e-05,-0.399183688540444
"351","fvw","M","1065","1","fvw_M_1_1065","fvw12","R",-0.05513249,-0.11110807,-0.216930965,-0.028421185,-0.232564475,0.01893349,-0.1559203,0.09088631,0.1203253,0.061151305,0.197265195,0.048315695,-0.00168884,-0.058287985,-0.00876252,-0.01779812,0.086298975,-0.000640615,0.085421125,0.015945645,0.150721525,0.01905653,0.17127479,-0.012023135,0.199770685,-0.021082565,0.1818612,-0.071731515,0.14723236,-0.103943775,0.100585515,-0.122482855,0.050386015,-0.12579832,0.00058332,-0.121102695,-0.09499496,-0.10189438,-0.140654785,-0.0864225,-0.184030185,-0.061703925,-0.229936575,-0.003639205,-0.21671114,0.05253946,-0.18689663,0.07671662,-0.101154745,0.10161833,-0.05261469,0.101948345,-0.00259881,0.096605675,0.058619095,0.085378595,0.155000355,0.034650525,0.198493915,0.02381978,-0.030793805,-0.078675585,0.053354515,-0.038093785,0.11130622,-0.023441435,-0.14822266,-0.02275062,-0.07532434,-0.01755165,0.042201785,-0.0091108,0.14078465,0.00136911,-0.172049215,0.028002095,-0.11552144,0.03113702,-0.051036275,0.03122326,0.020518925,0.027711355,0.116219085,0.01699949,-0.103713245,0.077233365,-0.04886108,0.069004615,0.01326796,0.058250845,0.07468296,0.043774795,0.156682575,0.06414932,-0.00674388,-0.038716835,4.6255,-0.001966524024278,-0.00133360280432062,-0.000105450191816403,-9.72789094901181e-05,-0.000400431527330796,-6.12931288699805e-05,-0.405016659014485
"352","fvw","M","1108","1","fvw_M_1_1108","fvw12","R",-0.04935652,-0.11528225,-0.21524506,-0.02878857,-0.2328013,0.016941,-0.15527252,0.09186782,0.11790202,0.06455864,0.19276862,0.05125617,0.0036914,-0.06253748,-0.00095761,-0.01829765,0.08741368,0.00011424,0.08643542,0.0168223,0.14716901,0.0207269,0.16699459,-0.01314858,0.19609202,-0.02864612,0.18101026,-0.07303433,0.14736339,-0.10639675,0.10058346,-0.12695419,0.04940072,-0.1304322,-0.00081661,-0.12493639,-0.09632791,-0.1031003,-0.14143619,-0.08581734,-0.18391278,-0.05994561,-0.22990322,-0.00267434,-0.21681996,0.05272677,-0.18710083,0.07692945,-0.10135319,0.1032536,-0.05242758,0.10430484,-0.00198239,0.09948054,0.05983508,0.08842433,0.15597544,0.03462268,0.19382953,0.02574952,-0.02533818,-0.08416045,0.05390453,-0.04146463,0.10935809,-0.02515846,-0.14619309,-0.02131603,-0.07399977,-0.01734048,0.04248457,-0.00952512,0.13877852,0.00171529,-0.1724881,0.0294581,-0.1163394,0.03378875,-0.05222053,0.03373837,0.01883144,0.02931447,0.11403056,0.01836986,-0.10195562,0.079741,-0.04796319,0.07153061,0.0133496,0.06135583,0.07370506,0.04628934,0.1533432,0.06707449,-0.00203866,-0.04119765,4.452,-0.00100031543093181,-0.000491844133730105,-2.24199565099122e-05,-0.000513235341490426,-0.000787338415702865,-8.97793370028456e-05,-0.328352495158634
"353","fvw","M","1113","1","fvw_M_1_1113","fvw12","R",-0.050162655,-0.11107944,-0.217871205,-0.028125025,-0.23607666,0.01696538,-0.161174985,0.089413445,0.1172389,0.061794215,0.195494715,0.048407035,0.007271095,-0.057443915,0.001352345,-0.01593615,0.09018934,-0.00133897,0.08876791,0.016242985,0.14928675,0.018017775,0.169570655,-0.01424993,0.19911224,-0.025342695,0.18151727,-0.072850195,0.14656997,-0.10541088,0.09905754,-0.12120843,0.04931572,-0.124446155,-0.00027864,-0.12023577,-0.09511984,-0.09977125,-0.140047835,-0.08361028,-0.18313152,-0.05963872,-0.232550535,-0.004393595,-0.218274765,0.053512745,-0.187750385,0.077389895,-0.10158229,0.100654085,-0.05327055,0.10026539,-0.003546595,0.094424185,0.057367725,0.0831712,0.15405124,0.034484465,0.196740745,0.023008495,-0.025146965,-0.07993362,0.055398165,-0.038630125,0.111585805,-0.023818185,-0.147527955,-0.019245955,-0.074312335,-0.01388531,0.044018955,-0.00997099,0.141295925,-5.9915e-05,-0.174794,0.029909795,-0.117702735,0.03319665,-0.052706865,0.031795595,0.01937253,0.02807698,0.11572879,0.01653848,-0.106234115,0.078045685,-0.05101256,0.06872115,0.01166574,0.057471655,0.07372214,0.043052345,0.15394576,0.063680845,0.000638015,-0.03761495,4.15775,-0.00202146824569244,-0.00140691100483503,-0.000154516127806608,9.08191619622834e-05,-0.00020781551622856,-2.43458715889169e-05,-0.434265882875321
"354","fvw","M","1121","1","fvw_M_1_1121","fvw12","R",-0.053883975,-0.109813645,-0.2170296,-0.03025893,-0.2356402,0.01464377,-0.15749807,0.08859588,0.119326025,0.0628195,0.196844625,0.047584945,0.003170205,-0.05865549,-0.00204386,-0.016982205,0.084554335,-0.001770175,0.083309515,0.0176566,0.149600785,0.018597925,0.17193971,-0.01430197,0.199003735,-0.026797795,0.18198985,-0.07279451,0.14629468,-0.10401633,0.09942549,-0.120419845,0.049794315,-0.124109815,0.00022523,-0.119837695,-0.09473703,-0.099717655,-0.139896695,-0.08394502,-0.18335904,-0.060228755,-0.232979265,-0.004185825,-0.216005645,0.05254918,-0.18563463,0.07557276,-0.100752065,0.10074107,-0.05240835,0.101661475,-0.002465525,0.09670957,0.058723125,0.085806845,0.15485729,0.034648035,0.19981541,0.023430955,-0.028014075,-0.079168325,0.055295665,-0.039749655,0.112720455,-0.02546148,-0.147904175,-0.019632415,-0.07493455,-0.01509551,0.04265979,-0.00997524,0.140119825,-0.000247805,-0.17520192,0.02687619,-0.118398375,0.0316695,-0.05345394,0.032443415,0.01867736,0.02896862,0.115004905,0.01760446,-0.104092185,0.077200175,-0.04912857,0.07027371,0.01324987,0.060492945,0.074571705,0.045146815,0.156009375,0.06407515,-0.00172154,-0.0386034,4.158,-0.00182788761365515,-0.00123521059429355,-0.000122125439690854,-2.48696870032524e-05,-0.000320786884048335,-3.4537527662662e-05,-0.402902628033388
"355","fvw","M","1162","1","fvw_M_1_1162","fvw12","R",-0.054790285,-0.113640515,-0.216454975,-0.03040903,-0.23188198,0.02277589,-0.158945685,0.08985785,0.118431185,0.062349525,0.194520255,0.046454705,-0.00025381,-0.06039131,-2.0175e-05,-0.0180226,0.09447468,5.4475e-05,0.09260326,0.017171795,0.147607385,0.01862117,0.17164083,-0.0114727,0.19738101,-0.02295021,0.179695045,-0.071735675,0.14432839,-0.10255554,0.098448875,-0.121023615,0.048724055,-0.12620901,-0.00116983,-0.122789485,-0.09676294,-0.10383163,-0.14235744,-0.0879212,-0.185369815,-0.062545,-0.23009414,-0.00416575,-0.21745659,0.051223125,-0.188208965,0.07569229,-0.10286711,0.10173933,-0.054294,0.1022487,-0.004326665,0.096773675,0.05678588,0.085467805,0.15331328,0.035132635,0.195775245,0.02240186,-0.03040321,-0.081074315,0.05383965,-0.040004755,0.11167641,-0.02399145,-0.146337685,-0.02091188,-0.072837825,-0.015773325,0.046107045,-0.011170315,0.14351206,0.001914015,-0.169854055,0.03083043,-0.11377392,0.032959935,-0.049853015,0.032169645,0.02110942,0.029198995,0.11577819,0.017727155,-0.104276505,0.080739495,-0.04965945,0.07166812,0.01223641,0.060007245,0.07340335,0.044869245,0.15414857,0.062128555,-0.003290405,-0.039588355,4.4675,-0.0019969431014816,-0.00138564021449908,-0.000112174049779556,-0.00015487781209913,-0.000418738206404546,-6.46616992474214e-05,-0.426144866184368
"356","fvw","M","1250","1","fvw_M_1_1250","fvw12","R",-0.05657484,-0.11170745,-0.21713903,-0.02941212,-0.23390103,0.01911218,-0.16063847,0.08896875,0.11935693,0.06130568,0.19345946,0.04720258,0.00636793,-0.05792639,-0.00065456,-0.01626169,0.09300655,-0.00024004,0.09174889,0.01637458,0.15193505,0.01731902,0.16802226,-0.01338533,0.19664112,-0.019335,0.18035389,-0.07152301,0.14646121,-0.10509928,0.09889557,-0.12204786,0.04887524,-0.12562866,-0.00094715,-0.12173983,-0.09622547,-0.10188592,-0.14144915,-0.08574286,-0.18443412,-0.06101981,-0.23139181,-0.00419587,-0.21760798,0.05163519,-0.18799226,0.07570952,-0.10282969,0.10161256,-0.05432212,0.10243127,-0.00431264,0.09740766,0.05690129,0.08636451,0.15271215,0.03458879,0.19465461,0.02220857,-0.02855183,-0.08254247,0.05243808,-0.03972189,0.1096289,-0.02495512,-0.14720838,-0.02071006,-0.07421079,-0.01588072,0.0436964,-0.01006046,0.14072705,0.00072301,-0.17178683,0.02948942,-0.11478391,0.0325612,-0.04978302,0.03223126,0.02237849,0.02900345,0.1186286,0.01733925,-0.10497133,0.07924072,-0.0492253,0.07072204,0.01400301,0.05952752,0.07634139,0.04405056,0.15405213,0.06196496,-0.0003445,-0.03807238,4.485,-0.00204018926204143,-0.0013798403127867,-0.000127814245519575,-2.59675698605401e-05,-0.000328492377506869,-5.09889632915924e-05,-0.435474096539983
"357","fvw","M","1299","1","fvw_M_1_1299","fvw12","R",-0.0519734,-0.1091508,-0.21643775,-0.0289907,-0.23356631,0.02112969,-0.16583896,0.08536766,0.12019534,0.06141929,0.19657046,0.04764248,0.00053042,-0.0602149,-0.00374626,-0.01712018,0.08822304,-0.00107811,0.08793139,0.01536782,0.15331014,0.0171997,0.17103384,-0.01427582,0.19772991,-0.02593248,0.18259015,-0.0726836,0.14625369,-0.10431766,0.09873476,-0.11882995,0.04936135,-0.12122286,6.259e-05,-0.11731814,-0.09513395,-0.10010242,-0.14056458,-0.08519093,-0.18373512,-0.06089563,-0.23074632,-0.00380508,-0.21698519,0.05259767,-0.18652873,0.07555362,-0.10160287,0.09997276,-0.0534523,0.10121322,-0.00359657,0.09705539,0.05761456,0.0868744,0.15309053,0.03470506,0.19695226,0.02341454,-0.02743046,-0.07835294,0.05548065,-0.0401448,0.11198342,-0.02483455,-0.14723993,-0.02145198,-0.07451076,-0.01636417,0.04287246,-0.00995233,0.14054872,-0.00067651,-0.17239486,0.02981237,-0.11528921,0.03206093,-0.05021626,0.03123657,0.0219642,0.02729822,0.11840262,0.01606803,-0.1089834,0.07819894,-0.05203551,0.07066599,0.01253061,0.05976223,0.07597935,0.04367457,0.15639702,0.06400542,-0.00433478,-0.03939004,4.68,-0.00233902951783072,-0.00166692161083665,-0.000149491190896696,0.000232076252720778,-7.82445301373586e-05,-1.05773306650344e-05,-0.454876264173616
"358","fvw","M","1315","1","fvw_M_1_1315","fvw12","R",-0.050532215,-0.113101955,-0.217024725,-0.02806517,-0.23342178,0.019313915,-0.157845645,0.089030945,0.121957545,0.062232385,0.19360712,0.048193195,0.006389515,-0.060402965,-0.001936035,-0.016177575,0.08522202,-0.00059628,0.08369078,0.018281875,0.14794494,0.018819645,0.170527635,-0.013914025,0.197649255,-0.026292805,0.181524175,-0.07283023,0.14675255,-0.10508697,0.09991857,-0.123579485,0.049639265,-0.12686578,-0.000201775,-0.12214495,-0.095695535,-0.10245978,-0.141035375,-0.086192355,-0.18391502,-0.060985165,-0.230553355,-0.003676235,-0.21701011,0.052434895,-0.186771725,0.07593544,-0.101332645,0.100797415,-0.0528523,0.102120305,-0.00266819,0.098129285,0.059029085,0.08817762,0.154839535,0.03441052,0.19492795,0.02382053,-0.02565095,-0.081966145,0.05600181,-0.041482675,0.112384055,-0.025982845,-0.14774942,-0.02011292,-0.07524227,-0.015629605,0.04166991,-0.00875825,0.138730895,0.000429205,-0.173368035,0.03009993,-0.11703517,0.03337836,-0.052793505,0.032867565,0.018475565,0.029147555,0.11368887,0.01821241,-0.10382425,0.077867945,-0.049166885,0.07050378,0.01293859,0.06092765,0.07402136,0.045812475,0.15626014,0.064571525,-0.00016422,-0.039212225,4.6095,-0.0014201373926863,-0.000873823203648171,-8.10242271987383e-05,-0.000247009314836118,-0.000521216264098522,-6.15795691254499e-05,-0.367600272197945
"359","fvw","M","1323","1","fvw_M_1_1323","fvw12","R",-0.05460604,-0.11426606,-0.21525205,-0.02815961,-0.23078654,0.01977904,-0.156068955,0.09114618,0.121411625,0.062615055,0.19480101,0.049119805,-0.00210362,-0.06016691,-0.007264625,-0.01692819,0.090947135,0.001091135,0.089559115,0.017634965,0.146998895,0.02031892,0.170045815,-0.01104267,0.19716378,-0.02440883,0.182085915,-0.07350384,0.147632495,-0.10633843,0.10066503,-0.12590175,0.049858775,-0.129207075,-0.00020505,-0.12424425,-0.096044335,-0.10444988,-0.141652325,-0.088032535,-0.184141135,-0.061814295,-0.227875305,-0.00336353,-0.216992525,0.05183992,-0.187628255,0.07661124,-0.101468845,0.101665255,-0.052734935,0.10188361,-0.002572855,0.09647239,0.058885605,0.08550569,0.15642286,0.035837295,0.19556459,0.02533087,-0.031033375,-0.08118313,0.05245239,-0.038946885,0.110184635,-0.023268735,-0.146804005,-0.01969236,-0.07423171,-0.015145025,0.04304442,-0.00877101,0.140274445,0.00325327,-0.169929215,0.029596355,-0.11410293,0.032366775,-0.05047572,0.03180387,0.020135185,0.028777885,0.114520495,0.01856588,-0.10349508,0.077824405,-0.049373555,0.06951585,0.01203759,0.05935325,0.07276777,0.045399285,0.15616786,0.06483016,-0.006784445,-0.03930334,4.478,-0.0016515375350188,-0.00108859455173156,-5.5856998497752e-05,-0.000266491028901068,-0.000551759645602308,-7.56356302514025e-05,-0.384889117710146
"360","fvw","M","1332","1","fvw_M_1_1332","fvw12","R",-0.05831857,-0.10998725,-0.217012085,-0.02966479,-0.23454984,0.01593005,-0.15656385,0.090033345,0.12160684,0.060042115,0.19354198,0.047701755,-0.00236897,-0.05709494,-0.00317012,-0.01626883,0.096499035,0.000565705,0.095147695,0.01693973,0.14931779,0.019626425,0.17114835,-0.011860115,0.199932935,-0.02177058,0.18017033,-0.07165809,0.145526945,-0.10363177,0.099223415,-0.12270402,0.049060825,-0.12592805,-0.000565915,-0.120887155,-0.095645455,-0.100990145,-0.14091213,-0.085329405,-0.184101335,-0.061075175,-0.231499685,-0.004313785,-0.217700555,0.052272435,-0.187660985,0.07616803,-0.102088265,0.10026667,-0.053799545,0.10043122,-0.00400518,0.09510939,0.05704084,0.084319645,0.153874185,0.035408875,0.195723485,0.024020935,-0.03392003,-0.077232015,0.05247712,-0.03951978,0.111062925,-0.0252951,-0.14713478,-0.01972394,-0.07334008,-0.014731545,0.04593006,-0.009798955,0.144222675,0.00230277,-0.1721453,0.028152625,-0.11527741,0.03128673,-0.050495055,0.030633985,0.021401445,0.028102775,0.1175219,0.01782893,-0.104535845,0.07632392,-0.04978289,0.068830875,0.012209405,0.058521475,0.0733901,0.04395108,0.155370525,0.06202882,-0.004806925,-0.037334885,4.49725,-0.00240982017658461,-0.00175942058189816,-0.000156013794720113,0.0001105617020663,-0.000191242508754604,-3.52950669499947e-05,-0.470991260340671
"361","fvw","M","1337","1","fvw_M_1_1337","fvw12","R",-0.053315325,-0.11032349,-0.21696775,-0.030870895,-0.233287845,0.01500063,-0.162181,0.08960093,0.12026756,0.06129383,0.197235785,0.046009455,0.00671922,-0.056476365,-0.00226558,-0.01651001,0.090068015,-0.000920195,0.08880065,0.016657655,0.15116684,0.017843435,0.17141446,-0.014239695,0.196760565,-0.026272035,0.180760875,-0.072389645,0.144432345,-0.10245209,0.098106485,-0.11935872,0.048671765,-0.123364705,-0.000820165,-0.119380375,-0.09593651,-0.10049452,-0.14136412,-0.085263015,-0.184945825,-0.061376645,-0.23138491,-0.00361516,-0.21630211,0.051993375,-0.187522835,0.076835005,-0.102178145,0.102508725,-0.053690975,0.102795995,-0.003792895,0.097491055,0.057317845,0.08643491,0.15313597,0.034853505,0.19707631,0.02092104,-0.027363435,-0.07918168,0.05526057,-0.038702055,0.112574355,-0.02448669,-0.147476275,-0.021105555,-0.07442437,-0.01549406,0.043546465,-0.00984197,0.14120226,0.000148925,-0.1723979,0.02723924,-0.11564608,0.0316007,-0.050814865,0.032227885,0.02116823,0.028441415,0.117298405,0.01714355,-0.108215935,0.07709297,-0.0520932,0.06998875,0.01154451,0.05992298,0.074182715,0.04450235,0.156176405,0.061120015,-0.000500565,-0.03754874,4.405,-0.00220948416265279,-0.00158774136555623,-0.000158200546453634,0.000134503065899006,-0.000154837682274341,-1.22953708388038e-05,-0.443371391155097
"362","fvw","M","1339","1","fvw_M_1_1339","fvw12","R",-0.054945195,-0.109639115,-0.21661189,-0.02899359,-0.23631667,0.01540832,-0.15833627,0.087027,0.123308835,0.058912755,0.19527357,0.04737557,-0.003900435,-0.05972519,-0.008170175,-0.016601205,0.094212105,0.000313785,0.092743755,0.01731351,0.14882742,0.018688695,0.170771985,-0.011522635,0.19668898,-0.02120294,0.18310029,-0.073550865,0.14740461,-0.105769185,0.10010721,-0.123496015,0.04992343,-0.12667151,0.00036275,-0.121260905,-0.093863955,-0.099084435,-0.13854692,-0.08286479,-0.18164325,-0.05942729,-0.232294395,-0.005341245,-0.217049835,0.052634325,-0.185890695,0.075043155,-0.100729355,0.09862438,-0.05264596,0.09949925,-0.00288186,0.094966975,0.058203475,0.08482784,0.15477037,0.035257555,0.195766905,0.02287229,-0.03023443,-0.07825217,0.053236605,-0.03775723,0.11078299,-0.02267337,-0.14772542,-0.01986323,-0.07433966,-0.0151667,0.04423795,-0.009498625,0.14272245,0.002221715,-0.17397727,0.02902095,-0.11698301,0.033475905,-0.051927535,0.033174085,0.02025427,0.029926125,0.116643705,0.01775941,-0.104661595,0.07640119,-0.049722345,0.069594385,0.01263192,0.06003974,0.07398716,0.045070345,0.15719163,0.061697935,-0.00975624,-0.03878494,4.86125,-0.00239176001193337,-0.00174312128577291,-0.000147323189178239,0.000183132829750361,-0.000134232752869849,-2.41923798316609e-05,-0.462179850477846
